ride_type,ride_category,status,tip,surge,duration,distance,pickup_address,dropoff_address,pickup_zip,dropoff_zip,earnings,ride_start,ride_end
UberX,TRIP,COMPLETED,0.0,1.0,1149,3.1,"N Kimball Ave, Chicago, IL 60618, US","N Karlov Ave, Chicago, IL 60651-1927, US",60618,60651,10.08,2024-06-06 17:36:58,2024-06-06 17:56:07
UberX,TRIP,COMPLETED,4.39,0.0,2428,6.1,"N Hudson Ave, Chicago, IL 60614-5218, US","N Kedvale Ave, Chicago, IL 60641-2245, US",60614,60641,18.75,2024-06-06 16:29:04,2024-06-06 17:09:32
UberX,TRIP,COMPLETED,0.0,1.25,2083,6.6,"W Devon Ave, Chicago, IL 60659-2128, US","N Stockton Dr, Chicago, IL 60614, US",60659,60614,15.25,2024-06-06 15:58:41,2024-06-06 16:33:24
UberX Share,CT,COMPLETED,0.0,2.75,831,3.0,"W Crystal St, Chicago, IL 60651-1710, US","S Cicero Ave, Chicago, IL 60644, US",60651,60644,9.44,2024-06-05 17:25:52,2024-06-05 17:39:43
UberX,TRIP,COMPLETED,1.0,0.0,411,1.1,"W North Ave, Chicago, IL 60639, US","N Karlov Ave, Chicago, IL 60651-1927, US",60639,60651,7.95,2024-06-05 17:18:56,2024-06-05 17:25:47
UberX,TRIP,COMPLETED,0.0,2.0,2026,6.9,"W Washington Blvd, Chicago, IL 60607-2217, US","N Central Ave, Chicago, IL 60651-2720, US",60607,60651,14.94,2024-06-05 16:36:30,2024-06-05 17:10:16
UberX Share,CT,COMPLETED,0.0,1.75,633,2.1,"S Allport St, Chicago, IL 60608-3205, US","W Randolph St, Chicago, IL 60607, US",60608,60607,7.29,2024-06-05 16:21:17,2024-06-05 16:31:50
UberX,TRIP,COMPLETED,5.0,1.0,1043,3.6,"E Wacker Dr, Chicago, IL 60601, US","W Taylor St, Chicago, IL 60607, US",60601,60607,14.78,2024-06-05 15:20:22,2024-06-05 15:37:45
UberX,TRIP,COMPLETED,0.0,2.25,2111,9.5,"W Argyle St, Chicago, IL 60625-4907, US","E Monroe St, Chicago, IL 60603-5701, US",60625,60603,17.08,2024-06-05 14:46:33,2024-06-05 15:21:44
UberX Share,CT,COMPLETED,0.0,0.0,293,1.1,"N California Ave, Chicago, IL 60625-3600, US","N Christiana Ave, Chicago, IL 60625-5201, US",60625,60625,3.69,2024-06-05 14:34:49,2024-06-05 14:39:42
UberX,TRIP,COMPLETED,3.0,0.0,536,1.6,"W Ainslie St, Chicago, IL 60625-6026, US","N California Ave Fl 7, Chicago, IL 60625, US",60625,60625,7.65,2024-06-05 14:25:34,2024-06-05 14:34:30
UberX,TRIP,COMPLETED,3.0,1.0,1166,3.8,"N Clark St, Chicago, IL 60640-2114, US","N Harding Ave, Chicago, IL 60625-6311, US",60640,60625,12.06,2024-06-05 14:06:00,2024-06-05 14:25:26
Business Comfort,TRIP,COMPLETED,4.08,0.0,1934,6.2,"N Paulina St, Chicago, IL 60626, US","W Addison St, Chicago, IL 06061, US",60626,06061,18.84,2024-06-04 19:23:50,2024-06-04 19:56:04
UberX,TRIP,COMPLETED,0.0,0.0,1763,7.8,"Dempster St, Morton Grove, IL 60053-2021, US","Howard St, Evanston, IL 60202, US",60053,60202,12.6,2024-06-04 18:49:47,2024-06-04 19:19:10
UberX,TRIP,COMPLETED,0.0,0.0,345,1.7,"Mansfield Ave, Morton Grove, IL 60053-2442, US","Dempster St, Morton Grove, IL 60053-2628, US",60053,60053,6.38,2024-06-04 18:40:10,2024-06-04 18:45:55
UberX,TRIP,COMPLETED,0.0,0.0,1068,5.2,"Oakton St, Skokie, IL 60076, US","Waukegan Rd, Morton Grove, IL 60053-2254, US",60076,60053,10.42,2024-06-04 18:16:39,2024-06-04 18:34:27
UberX,TRIP,COMPLETED,2.0,0.0,1471,4.9,"W Morse Ave, Chicago, IL 60626-3112, US","N Lincoln Ave, Skokie, IL 60077-3640, US",60626,60077,13.01,2024-06-04 17:07:46,2024-06-04 17:32:17
UberX Share,CT,COMPLETED,5.0,0.0,2251,7.5,"N Hoyne Ave, Chicago, IL 60647, US","W Estes Ave, Chicago, IL 60626-5401, US",60647,60626,19.95,2024-06-04 16:08:40,2024-06-04 16:46:11
UberX Share,CT,COMPLETED,0.0,0.0,1222,2.6,"W Henderson St, Chicago, IL 60657-2103, US","N Wood St, Chicago, IL 60614-3921, US",60657,60614,6.14,2024-06-04 16:01:23,2024-06-04 16:21:45
UberX,TRIP,COMPLETED,0.0,0.0,219,0.7,"W Eddy St, Chicago, IL 60657-1431, US","N Ashland Ave, Chicago, IL 60657, US",60657,60657,3.4,2024-06-04 15:57:28,2024-06-04 16:01:07
UberX,TRIP,COMPLETED,0.0,4.0,1017,3.2,"N Spaulding Ave, Chicago, IL 60625-5005, US","W Cornelia Ave, Chicago, IL 60657-1228, US",60625,60657,13.99,2024-06-04 15:31:11,2024-06-04 15:48:08
UberX,TRIP,COMPLETED,5.0,0.0,1215,4.3,"W Devon Ave, Chicago, IL 60660-1302, US","N Kimball Ave, Chicago, IL 60625-4919, US",60660,60625,14.42,2024-06-04 14:48:38,2024-06-04 15:08:53
UberX Share,CT,COMPLETED,0.0,0.0,1259,4.8,"Dempster St, Evanston, IL 60202-1017, US","W Granville Ave, Chicago, IL 60660-2160, US",60202,60660,8.66,2024-06-04 14:17:53,2024-06-04 14:38:52
UberX,TRIP,COMPLETED,0.0,1.25,1932,12.3,"N Broadway St, Chicago, IL 60657, US","N Sacramento Blvd, Chicago, IL 60612, US",60657,60612,24.48,2024-06-16 19:16:13,2024-06-16 19:48:25
UberX Share,CT,COMPLETED,0.0,1.0,974,3.2,"N Elston Ave, Chicago, IL 60618, US","W Briar Pl, Chicago, IL 60657-4651, US",60618,60657,9.82,2024-06-16 18:56:49,2024-06-16 19:13:03
UberX,TRIP,COMPLETED,1.0,4.5,803,3.5,"W Superior St, Chicago, IL 60612-1212, US","N California Ave, Chicago, IL 60618, US",60612,60618,12.74,2024-06-16 18:27:20,2024-06-16 18:40:43
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"1636 N Keystone Ave, Chicago, IL 60639-5202, US","1636 N Keystone Ave, Chicago, IL 60639-5202, US",60639,60639,0.0,2024-06-16 18:26:24,2024-06-16 18:26:24
UberX,TRIP,COMPLETED,5.0,0.0,318,1.0,"N Trumbull Ave, Chicago, IL 60651-4043, US","N Keystone Ave, Chicago, IL 60651-3635, US",60651,60651,9.24,2024-06-16 18:17:11,2024-06-16 18:22:29
UberX,TRIP,COMPLETED,9.39,5.5,2147,7.4,"N Pine Grove Ave, Chicago, IL 60613-3302, US","N Kedzie Ave, Chicago, IL 60651-2410, US",60613,60651,37.92,2024-06-16 17:44:00,2024-06-16 18:19:47
UberX,TRIP,COMPLETED,0.0,0.0,1402,5.7,"N Elizabeth St, Chicago, IL 60607-1911, US","W Addison St, Chicago, IL 60613, US",60607,60613,10.9,2024-06-15 21:27:11,2024-06-15 21:50:33
UberX,TRIP,COMPLETED,5.0,0.0,653,1.4,"N La Salle St, Chicago, IL 60601-3102, US","W Fulton Market, Chicago, IL 60607, US",60601,60607,9.46,2024-06-15 21:14:28,2024-06-15 21:25:21
UberX,TRIP,COMPLETED,0.0,2.0,943,5.0,"W 22nd Pl, Chicago, IL 60608-4113, US","Merchandise Mart Plz, Chicago, IL 60654, US",60608,60654,11.59,2024-06-15 20:50:33,2024-06-15 21:06:16
UberX,TRIP,COMPLETED,0.0,2.0,587,2.5,"W 39th Pl, Chicago, IL 60632-1170, US","S Kedzie Ave, Chicago, IL 60623-4008, US",60632,60623,7.45,2024-06-15 20:40:04,2024-06-15 20:49:51
UberX Share,CT,COMPLETED,0.0,1.0,276,1.0,"W 35th St, Chicago, IL 60632-1601, US","S Archer Ave, Chicago, IL 60609-1134, US",60632,60609,4.97,2024-06-15 20:26:01,2024-06-15 20:30:37
UberX,TRIP,COMPLETED,0.0,5.25,2377,19.0,"W Greenleaf Ave, Chicago, IL 60626-2918, US","S Drake Ave, Chicago, IL 60632-2939, US",60626,60632,30.06,2024-06-15 19:36:02,2024-06-15 20:15:39
UberX,TRIP,COMPLETED,0.0,0.0,1901,12.3,"S Michigan Ave, Chicago, IL 60605-2408, US","N Eastlake Ter, Chicago, IL 60626-1422, US",60605,60626,18.75,2024-06-15 19:04:40,2024-06-15 19:36:21
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"S Dearborn St, Chicago, IL 60605-1106, US","S Dearborn St, Chicago, IL 60605-1106, US",60605,60605,0.0,2024-06-15 18:59:33,2024-06-15 18:59:33
Comfort,TRIP,COMPLETED,11.2,7.75,3840,9.0,"W Waveland Ave, Chicago, IL 60618, US","E 18th Dr, Chicago, IL 60616, US",60618,60616,45.72,2024-06-15 17:19:55,2024-06-15 18:23:55
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"2157 W Grace St, Chicago, IL 60618, US","2157 W Grace St, Chicago, IL 60618, US",60618,60618,0.0,2024-06-15 17:14:27,2024-06-15 17:14:27
Comfort,TRIP,COMPLETED,0.0,3.75,813,2.2,"W Cortland St, Chicago, IL 60622, US","N Leavitt St, Chicago, IL 60618-6016, US",60622,60618,11.76,2024-06-15 17:12:51,2024-06-15 17:26:24
UberX,TRIP,COMPLETED,0.0,0.0,799,3.9,"N Lakewood Ave, Chicago, IL 60614-3120, US","W Illinois St, Chicago, IL 60654-4608, US",60614,60654,9.42,2024-06-14 21:36:48,2024-06-14 21:50:07
UberX,TRIP,COMPLETED,0.0,0.0,1368,6.3,"121 W Kinzie St, Chicago, IL 60654, US","S Blue Island Ave, Chicago, IL 60608-4938, US",60654,60608,13.22,2024-06-14 19:57:23,2024-06-14 20:20:11
UberX,TRIP,COMPLETED,0.0,1.75,1041,3.2,"S Prairie Ave, Chicago, IL 60616, US","N Clark St, Chicago, IL 60654, US",60616,60654,7.04,2024-06-14 19:36:53,2024-06-14 19:54:14
UberX,TRIP,COMPLETED,0.0,3.75,477,1.8,"S Michigan Ave, Chicago, IL 60605, US","S Prairie Ave, Chicago, IL 60616-1305, US",60605,60616,6.77,2024-06-14 19:23:35,2024-06-14 19:31:32
UberX,TRIP,COMPLETED,3.89,5.5,1336,4.8,"N Clark St, Chicago, IL 60614-3422, US","E Van Buren St, Chicago, IL 60605, US",60614,60605,14.67,2024-06-14 19:08:27,2024-06-14 19:30:43
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W Arlington Pl, Chicago, IL 60614, US","W Arlington Pl, Chicago, IL 60614, US",60614,60614,0.0,2024-06-14 19:02:57,2024-06-14 19:02:57
Comfort,TRIP,COMPLETED,3.75,3.0,1284,2.8,"E Randolph St, Chicago, IL 60601-6208, US","N Clark St, Chicago, IL 60614, US",60601,60614,18.51,2024-06-14 18:21:42,2024-06-14 18:43:06
UberX,TRIP,COMPLETED,3.0,3.25,794,1.8,"E Monroe St, Chicago, IL 60603-6401, US","S Columbus Dr, Chicago, IL 60601, US",60603,60601,11.63,2024-06-14 18:01:33,2024-06-14 18:14:47
Comfort,TRIP,COMPLETED,8.32,6.0,1985,5.7,"N Broadway St, Chicago, IL 60657, US","S Michigan Ave, Chicago, IL 60603, US",60657,60603,36.41,2024-06-14 17:30:27,2024-06-14 18:03:32
UberX,TRIP,DRIVER_CANCELED,0.0,0.0,0,0.0,"W Addison St, Chicago, IL 60613-4416, US","W Addison St, Chicago, IL 60613-4416, US",60613,60613,2.9,2024-06-14 17:13:04,2024-06-14 17:13:04
UberX,TRIP,COMPLETED,0.0,0.0,1211,4.3,"W Arthur Ave, Chicago, IL 60626-5308, US","N Halsted St, Chicago, IL 60657-1833, US",60626,60657,7.38,2024-06-14 16:53:11,2024-06-14 17:13:22
Comfort,TRIP,COMPLETED,0.0,3.25,2227,8.3,"N Wacker Dr, Chicago, IL 60606, US","N Bell Ave, Chicago, IL 60618-4802, US",60606,60618,22.6,2024-06-13 20:18:17,2024-06-13 20:55:24
UberX,TRIP,COMPLETED,0.0,2.75,717,1.2,"E Huron St, Chicago, IL 60611, US","N Upper Wacker Dr, Chicago, IL 60606, US",60611,60606,7.66,2024-06-13 20:07:34,2024-06-13 20:19:31
UberX,TRIP,COMPLETED,5.97,0.0,2033,5.8,"N Janssen Ave, Chicago, IL 60613-2616, US","E Chicago Ave, Chicago, IL 60611, US",60613,60611,20.07,2024-06-13 19:30:24,2024-06-13 20:04:17
Business Comfort,TRIP,COMPLETED,6.5,5.0,2660,6.2,"W Van Buren St, Chicago, IL 60607-3920, US","W Byron St, Chicago, IL 60613, US",60607,60613,33.07,2024-06-13 18:25:44,2024-06-13 19:10:04
UberX,TRIP,COMPLETED,4.78,0.0,1387,8.4,"N Sheridan Rd, Chicago, IL 60640-3704, US","S Dearborn St, Chicago, IL 60605-1840, US",60640,60605,14.62,2024-06-13 17:53:25,2024-06-13 18:16:32
Comfort,TRIP,COMPLETED,0.0,0.0,1641,8.1,"N Michigan Ave, Chicago, IL 60602-4814, US","N Sheridan Rd, Chicago, IL 60660-3643, US",60602,60660,17.22,2024-06-13 16:51:36,2024-06-13 17:18:57
UberX,TRIP,COMPLETED,0.0,0.0,957,4.0,"N Hoyne Ave, Chicago, IL 60622-3616, US","E Monroe St, Chicago, IL 60603, US",60622,60603,8.92,2024-06-13 16:24:52,2024-06-13 16:40:49
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"1005 N Oakley Blvd, Chicago, IL 60622-3526, US","1005 N Oakley Blvd, Chicago, IL 60622-3526, US",60622,60622,0.0,2024-06-13 16:22:49,2024-06-13 16:22:49
UberX,TRIP,COMPLETED,0.0,0.0,2052,7.1,"N Artesian Ave, Chicago, IL 60645-5327, US","N Oakley Blvd, Chicago, IL 60622-3507, US",60645,60622,14.49,2024-06-13 15:55:25,2024-06-13 16:29:37
UberX,TRIP,COMPLETED,0.0,3.5,383,1.6,"W Howard St, Evanston, IL 60202, US","W Albion Ave, Chicago, IL 60645, US",60202,60645,7.43,2024-06-13 15:46:23,2024-06-13 15:52:46
UberX,TRIP,COMPLETED,0.0,0.0,1461,6.1,"S Wells St, Chicago, IL 60607, US","W Crystal St, Chicago, IL 60651-2402, US",60607,60651,10.2,2024-06-11 18:47:24,2024-06-11 19:11:45
UberX,TRIP,COMPLETED,0.0,1.25,1165,3.0,"N Dearborn Pkwy, Chicago, IL 60610, US","S Wells St, Chicago, IL 60607-4509, US",60610,60607,8.44,2024-06-11 18:29:13,2024-06-11 18:48:38
UberX,TRIP,COMPLETED,0.0,2.0,887,5.2,"W Grace St, Chicago, IL 60613-2813, US","W Division St, Chicago, IL 60610, US",60613,60610,6.62,2024-06-11 18:15:40,2024-06-11 18:30:27
UberX,TRIP,COMPLETED,0.0,0.0,578,2.1,"N Richmond St, Chicago, IL 60645-4202, US","W Foster Ave, Chicago, IL 60625-4154, US",60645,60625,6.67,2024-06-22 23:45:15,2024-06-22 23:54:53
UberX,TRIP,COMPLETED,0.0,1.0,487,2.2,"W North Shore Ave, Chicago, IL 60626-4009, US","Howard St, Evanston, IL 60202-3651, US",60626,60202,6.93,2024-06-22 23:38:36,2024-06-22 23:46:43
UberX,TRIP,COMPLETED,0.0,0.0,1655,12.0,"N Milwaukee Ave, Chicago, IL 60647-2924, US","N Ashland Blvd, Chicago, IL 60626-3312, US",60647,60626,16.84,2024-06-22 23:12:26,2024-06-22 23:40:01
UberX,TRIP,COMPLETED,3.29,0.0,885,3.0,"N Lincoln Ave, Chicago, IL 60657-4208, US","N Linden Pl, Chicago, IL 60647-2626, US",60657,60647,13.03,2024-06-22 22:53:38,2024-06-22 23:08:23
UberX,TRIP,COMPLETED,0.0,0.0,834,2.9,"N Wells St, Chicago, IL 60610, US","W Oakdale Ave, Chicago, IL 60657-4118, US",60610,60657,6.92,2024-06-22 22:38:34,2024-06-22 22:52:28
UberX,TRIP,COMPLETED,0.0,0.0,445,1.5,"N La Salle Dr, Chicago, IL 60654, US","N La Salle Dr, Chicago, IL 60610-1301, US",60654,60610,5.95,2024-06-22 22:24:30,2024-06-22 22:31:55
UberX,TRIP,COMPLETED,3.14,3.0,564,2.3,"N Elston Ave, Chicago, IL 60642, US","W Kinzie St, Chicago, IL 60654, US",60642,60654,12.4,2024-06-22 22:14:04,2024-06-22 22:23:28
UberX,TRIP,COMPLETED,1.0,0.0,253,1.2,"N Lincoln Ave, Chicago, IL 60614-5403, US","N Dayton St, Chicago, IL 60642, US",60614,60642,5.14,2024-06-22 21:28:32,2024-06-22 21:32:45
UberX,TRIP,COMPLETED,0.0,0.0,787,3.3,"W Madison St, Chicago, IL 60607-2007, US","W Armitage Ave, Chicago, IL 60614, US",60607,60614,9.43,2024-06-22 21:14:44,2024-06-22 21:27:51
UberX,TRIP,COMPLETED,1.0,1.25,825,1.8,"E Ohio St, Chicago, IL 60611-2707, US","950 W Lake St, Chicago, 60607, US",60611,60607,9.27,2024-06-22 20:54:27,2024-06-22 21:08:12
UberX,TRIP,COMPLETED,3.0,0.0,436,1.0,"N Jefferson St, Chicago, IL 60661-1222, US","E Ohio St, Chicago, IL 60611, US",60661,60611,7.87,2024-06-22 20:44:08,2024-06-22 20:51:24
UberX,TRIP,COMPLETED,0.0,0.0,448,1.4,"W Hill St, Chicago, IL 60610-2506, US","N Canal St, Chicago, IL 60606, US",60610,60606,6.64,2024-06-22 20:38:20,2024-06-22 20:45:48
UberX,TRIP,COMPLETED,4.38,0.0,1170,7.2,"W Irving Park Rd, Chicago, IL 60641-2719, US","N Kingsbury St, Chicago, IL 60610-7430, US",60641,60610,14.1,2024-06-22 19:53:56,2024-06-22 20:13:26
UberX,TRIP,COMPLETED,0.0,1.75,1187,4.6,"N Reta Ave, Chicago, IL 60657-1711, US","W Irving Park Rd, Chicago, IL 60641, US",60657,60641,20.19,2024-06-22 19:42:31,2024-06-22 20:02:18
UberX,TRIP,COMPLETED,0.0,0.0,1218,3.9,"W Concord Pl, Chicago, IL 60647-5406, US","W Roscoe St, Chicago, IL 60657-2304, US",60647,60657,9.24,2024-06-22 19:18:22,2024-06-22 19:38:40
UberX,TRIP,COMPLETED,3.0,0.0,286,1.1,"Foster St, Evanston, IL 60201-3104, US","Grove St, Evanston, IL 60201-4602, US",60201,60201,6.04,2024-06-22 02:53:30,2024-06-22 02:58:16
UberX,TRIP,COMPLETED,3.0,0.0,1282,5.6,"N Clark St, Chicago, IL 60640, US","Chicago Ave, Evanston, IL 60201-4502, US",60640,60201,14.97,2024-06-22 02:19:46,2024-06-22 02:41:08
UberX,TRIP,COMPLETED,3.0,1.25,604,2.2,"W Barry Ave, Chicago, IL 60618-7145, US","N Whipple St, Chicago, IL 60625-3835, US",60618,60625,11.72,2024-06-22 01:49:28,2024-06-22 01:59:32
UberX,TRIP,COMPLETED,2.0,1.25,635,2.4,"N Sheffield Ave, Chicago, IL 60657-4434, US","W Patterson Ave, Chicago, IL 60618-6077, US",60657,60618,9.27,2024-06-22 01:30:37,2024-06-22 01:41:12
UberX,TRIP,COMPLETED,0.0,4.75,1198,4.2,"W Randolph St, Chicago, IL 60607, US","W Barry Ave, Chicago, IL 60657-4426, US",60607,60657,15.82,2024-06-22 01:06:36,2024-06-22 01:26:34
UberX,TRIP,COMPLETED,2.0,2.25,791,4.7,"E Huron St, Chicago, IL 60611-2957, US","S Lytle St, Chicago, IL 60607-4704, US",60611,60607,15.54,2024-06-22 00:50:17,2024-06-22 01:03:28
UberX,TRIP,COMPLETED,3.0,3.0,685,5.0,"N Halsted St, Chicago, IL 60657, US","E North Water St, Chicago, IL 60611, US",60657,60611,11.07,2024-06-22 00:36:33,2024-06-22 00:47:58
UberX,TRIP,COMPLETED,5.0,0.0,935,6.1,"W Birchwood Ave, Chicago, IL 60626-1515, US","N Halsted St, Chicago, IL 60657, US",60626,60657,12.4,2024-06-22 00:16:06,2024-06-22 00:31:41
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"7580 N Clark St, Chicago, IL 60626, US","7580 N Clark St, Chicago, IL 60626, US",60626,60626,0.0,2024-06-22 00:13:16,2024-06-22 00:13:16
UberX,TRIP,COMPLETED,0.0,0.0,471,1.9,"W Granville Ave, Chicago, IL 60660, US","W Howard St, Chicago, IL 60626-1426, US",60660,60626,4.08,2024-06-22 00:04:47,2024-06-22 00:12:38
Comfort,TRIP,COMPLETED,0.0,2.5,876,7.5,"N Clark St, Chicago, IL 60654, US","N Kenmore Ave, Chicago, IL 60660-3658, US",60654,60660,14.56,2024-06-21 23:44:31,2024-06-21 23:59:07
UberX,TRIP,COMPLETED,0.0,0.0,761,4.2,"W Ogden Ave, Chicago, IL 60612, US","N Wells St, Chicago, IL 60654-3792, US",60612,60654,8.31,2024-06-21 23:30:01,2024-06-21 23:42:42
UberX,TRIP,COMPLETED,0.0,5.5,651,4.0,"E Randolph St, Chicago, IL 60601, US","S Western Ave, Chicago, IL 60612-2919, US",60601,60612,12.87,2024-06-21 23:08:11,2024-06-21 23:19:02
UberX,TRIP,COMPLETED,2.0,1.25,1462,8.6,"N Karlov Ave, Chicago, IL 60639-4932, US","N State St, Chicago, IL 60601, US",60639,60601,15.84,2024-06-21 22:47:26,2024-06-21 23:11:48
UberX,TRIP,COMPLETED,0.0,0.0,451,1.7,"N Keating Ave, Chicago, IL 60641-5232, US","N Keating Ave, Chicago, IL 60639, US",60641,60639,4.46,2024-06-21 22:24:45,2024-06-21 22:32:16
UberX,TRIP,COMPLETED,0.0,0.0,956,3.9,"N Milwaukee Ave, Chicago, IL 60647-4002, US","W Diversey Ave, Chicago, IL 60639-1829, US",60647,60639,8.7,2024-06-21 22:03:32,2024-06-21 22:19:28
Comfort,TRIP,COMPLETED,18.8,11.0,3308,3.3,"W Madison St, Chicago, IL 60661-7600, US","E 18th Dr, Chicago, IL 60616, US",60661,60616,54.72,2024-06-21 19:23:53,2024-06-21 20:19:01
UberX,TRIP,COMPLETED,0.0,5.75,2992,8.7,"N Kenmore Ave, Chicago, IL 60640-6453, US","W Randolph St, Chicago, IL 60607, US",60640,60607,34.25,2024-06-21 18:02:25,2024-06-21 18:52:17
UberX,TRIP,COMPLETED,3.0,0.0,684,2.2,"W Randolph St, Chicago, IL 60607-1619, US","N Wood St, Chicago, IL 60622-3252, US",60607,60622,8.92,2024-06-20 20:25:37,2024-06-20 20:37:01
UberX,TRIP,COMPLETED,0.0,1.0,370,0.9,"W Grand Ave, Chicago, IL 60642-6564, US","N Ada St, Chicago, IL 60607, US",60642,60607,4.33,2024-06-20 20:20:55,2024-06-20 20:27:05
UberX,TRIP,COMPLETED,0.0,0.0,162,0.5,"W Fulton St, Chicago, IL 60607-1124, US","N Morgan St, Chicago, IL 60607, US",60607,60607,3.01,2024-06-20 20:06:37,2024-06-20 20:09:19
UberX,TRIP,COMPLETED,3.0,0.0,379,1.5,"W Division St, Chicago, IL 60622-3146, US","W Madison St, Chicago, IL 60612, US",60622,60612,9.92,2024-06-20 19:53:59,2024-06-20 20:00:18
UberX,TRIP,COMPLETED,0.0,1.5,287,0.9,"N Hoyne Ave, Chicago, IL 60622-4917, US","W Division St, Chicago, IL 60622, US",60622,60622,4.56,2024-06-20 19:44:32,2024-06-20 19:49:19
UberX Share,CT,COMPLETED,0.0,2.0,784,2.7,"N Hamlin Ave, Chicago, IL 60651-2146, US","W Grand Ave, Chicago, IL 60612-1503, US",60651,60612,8.28,2024-06-20 19:25:52,2024-06-20 19:38:56
UberX,TRIP,COMPLETED,2.0,1.75,1182,3.8,"N Keystone Ave, Chicago, IL 60641-2413, US","W Le Moyne St, Chicago, IL 60651-2340, US",60641,60651,9.55,2024-06-20 19:05:44,2024-06-20 19:25:26
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"2650A W Bradley Pl, Chicago, IL 60618, US","2650A W Bradley Pl, Chicago, IL 60618, US",60618,60618,0.0,2024-06-20 18:59:59,2024-06-20 18:59:59
UberX,TRIP,COMPLETED,0.0,1.0,1827,4.7,"W Walton St, Chicago, IL 60651-3464, US","W Addison St, Chicago, IL 60618, US",60651,60618,12.86,2024-06-20 18:26:27,2024-06-20 18:56:54
UberX,TRIP,DRIVER_CANCELED,0.0,0.0,0,0.0,"5052 W Monroe St, Chicago, IL 60644-4134, US","5052 W Monroe St, Chicago, IL 60644-4134, US",60644,60644,4.85,2024-06-20 17:57:54,2024-06-20 17:57:54
UberX,TRIP,COMPLETED,0.0,1.0,2256,9.5,"S Wabash Ave, Chicago, IL 60616, US","S Austin Blvd, Chicago, IL 60644-5313, US",60616,60644,20.33,2024-06-20 17:18:41,2024-06-20 17:56:17
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"S Wells St, Chicago, IL 60616, US","S Wells St, Chicago, IL 60616, US",60616,60616,0.0,2024-06-20 17:13:09,2024-06-20 17:13:09
UberX,TRIP,COMPLETED,0.0,0.0,949,2.8,"S Lowe Ave, Chicago, IL 60609-1645, US","S Dearborn St, Chicago, IL 60616, US",60609,60616,8.22,2024-06-20 17:01:31,2024-06-20 17:17:20
UberX,TRIP,COMPLETED,0.0,1.25,2288,26.3,"S Michigan Ave, Chicago, IL 60605-2810, US","Timber Ln, Northbrook, IL 60062-3715, US",60605,60062,22.87,2024-06-19 22:40:39,2024-06-19 23:18:47
UberX,TRIP,COMPLETED,0.0,0.0,1524,9.8,"W Cullom Ave, Chicago, IL 60618-1304, US","S Indiana Ave, Chicago, IL 60616-1352, US",60618,60616,12.13,2024-06-19 22:18:39,2024-06-19 22:44:03
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"3819 N Claremont Ave, Chicago, IL 60618-3817, US","3819 N Claremont Ave, Chicago, IL 60618-3817, US",60618,60618,0.0,2024-06-19 22:17:11,2024-06-19 22:17:11
UberX,TRIP,COMPLETED,3.0,0.0,381,1.3,"W Irving Park Rd, Chicago, IL 60618-3924, US","N Francisco Ave, Chicago, IL 60618-2604, US",60618,60618,7.57,2024-06-19 22:04:12,2024-06-19 22:10:33
UberX,TRIP,COMPLETED,0.0,0.0,464,1.6,"W Irving Park Rd, Chicago, IL 60613-2407, US","N California Ave, Chicago, IL 60618, US",60613,60618,4.22,2024-06-19 21:49:45,2024-06-19 21:57:29
UberX,TRIP,COMPLETED,1.0,0.0,559,1.7,"N Lincoln Ave, Chicago, IL 60657-3111, US","W Montrose Ave, Chicago, IL 60618-1740, US",60657,60618,5.56,2024-06-19 21:38:13,2024-06-19 21:47:32
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"N Southport Ave, Chicago, IL 60614, US","N Southport Ave, Chicago, IL 60614, US",60614,60614,0.0,2024-06-19 21:37:36,2024-06-19 21:37:36
Comfort,TRIP,COMPLETED,0.0,0.0,975,4.6,"N Green St, Chicago, IL 60607, US","W Diversey Pkwy, Chicago, IL 60614, US",60607,60614,10.02,2024-06-19 21:23:29,2024-06-19 21:39:44
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"S Halsted St, Chicago, IL 60661, US","S Halsted St, Chicago, IL 60661, US",60661,60661,2.9,2024-06-19 21:16:48,2024-06-19 21:16:48
UberX,TRIP,COMPLETED,0.0,0.0,489,2.7,"N Milwaukee Ave, Chicago, IL 60642, US","S Morgan St, Chicago, IL 60607, US",60642,60607,4.19,2024-06-19 21:06:14,2024-06-19 21:14:23
UberX,TRIP,COMPLETED,5.0,0.0,482,1.1,"W Randolph St, Chicago, IL 60607, US","N Milwaukee Ave, Chicago, IL 60642-4104, US",60607,60642,8.28,2024-06-19 20:58:17,2024-06-19 21:06:19
UberX,TRIP,COMPLETED,0.0,0.0,445,1.6,"W Huron St, Chicago, IL 60622-5607, US","W Lake St, Chicago, IL 60607, US",60622,60607,3.72,2024-06-19 20:46:46,2024-06-19 20:54:11
